"Date","GrossDomesticProduct_1","ConsumptionOfFixedCapital_2","GrossOperatingSurplusAndMixedIncome_3","GrossNationalIncome_4","GrossDisposableNationalIncome_5","GrossNationalSaving_6","GrossFixedCapitalFormation_7","NetLendingOrNetBorrowing_8","NetLendingToPrivateSector_9","LendingToPrivateSectorEndOfPeriod_10","GrossValueAdded_12","GrossOperatingSurplus_13","GrossProfitsBeforeTaxes_14","ProfitsFromForeignSubsidiaries_15","ProfitRatio_16","CapitalFormationRatio_17","GrossValueAdded_19","GrossProfitsBeforeTaxes_20","ProfitsFromForeignSubsidiaries_21","FinancialNetWorth_22","PropertyIncomeReceived_23","PropertyIncomePaid_24","LiquidityRatioMonFinInstitutions_25","FinancialAssetsOfPensionFunds_26","TotalRevenue_28","TaxesAndSocialSecurityContributions_29","TotalExpenditure_30","GovernmentDebtEMU_31","BalanceGeneralGovernmentSectorEMU_32","GrossOperatingSurplusAndMixedIncome_34","MixedIncome_35","GrossDisposableIncome_36","RealDisposableIncome_37","AdjustedDisposableIncome_38","FinalConsumptionExpenditure_39","FreeIndividualSavings_40","SavingsRatio_41","HouseholdsCapitalFormationRatio_42","SavingsDepositsAndOtherDeposits_43","InsurancePensionAndGuaranteeSchemes_44","PensionEntitlementsAndClaims_45","HomeMortgagesClosingBalance_46","HomeMortgagesNetLending_47","NetExportsShare_50","NetExports_51","NetPrimaryIncomeAbroad_52","NetCurrentTransfersAbroad_53","NetCapitalTransfersAbroad_54","SurplusOnCurrentTransactions_55","NetExternalAssets_56","NetExternalAssetsMarketValue_57","Total_1_seasonCorrected_expenditure","GrossDomesticProduct_2_seasonCorrected_expenditure","Total_3_seasonCorrected_expenditure","ImportsOfGoods_4_seasonCorrected_expenditure","ImportsOfServices_5_seasonCorrected_expenditure","Total_6_seasonCorrected_expenditure","Total_7_seasonCorrected_expenditure","Total_8_seasonCorrected_expenditure","HouseholdsIncludingNPISHs_9_seasonCorrected_expenditure","GeneralGovernment_10_seasonCorrected_expenditure","Total_11_seasonCorrected_expenditure","EnterprisesAndHouseholds_12_seasonCorrected_expenditure","GeneralGovernment_13_seasonCorrected_expenditure","ChangesInInventoriesInclValuables_14_seasonCorrected_expenditure","Total_15_seasonCorrected_expenditure","ExportsOfGoods_16_seasonCorrected_expenditure","ExportsOfServices_17_seasonCorrected_expenditure","Total_18_seasonCorrected_production","Total_19_seasonCorrected_production","AAgricultureForestryAndFishing_20_seasonCorrected_production","Total_21_seasonCorrected_production","BMiningAndQuarrying_22_seasonCorrected_production","Total_23_seasonCorrected_production","DElectricityAndGasSupply_35_seasonCorrected_production","EWaterSupplyAndWasteManagement_36_seasonCorrected_production","FConstruction_37_seasonCorrected_production","Total_38_seasonCorrected_production","Total_39_seasonCorrected_production","JInformationAndCommunication_43_seasonCorrected_production","KFinancialInstitutions_44_seasonCorrected_production","LRentingBuyingSellingRealEstate_45_seasonCorrected_production","Total_46_seasonCorrected_production","Total_53_seasonCorrected_production","Total_54_seasonCorrected_production","RUCultureRecreationOtherServices_59_seasonCorrected_production","TaxesLessSubsidiesOnProducts_60_seasonCorrected_production","TaxesOnProducts_61_seasonCorrected_production","SubsidiesOnProducts_62_seasonCorrected_production","GrossDomesticProduct_63_seasonCorrected_production","GrossDomesticProduct_71_seasonCorrected_income","GrossDomesticProduct_72_seasonCorrected_balance","FinalConsumptionExpenditure_81_seasonCorrected_balance","GrossCapitalFormation_84_seasonCorrected_balance","TotalFinalConsumptionExpenditure_97_seasonCorrected_balance","Total_98_seasonCorrected_balance","Total_124_seasonCorrected_additional","IndividualConsumptionByGovernment_125_seasonCorrected_additional","CollectiveConsumptionByGovernment_126_seasonCorrected_additional","TotalFinalConsumptionExpenditure_127_seasonCorrected_additional","ActualIndividualConsumption_128_seasonCorrected_additional","ActualCollectiveFinalConsumption_129_seasonCorrected_additional","TotalGrossFixedCapitalFormation_130_seasonCorrected_additional","Total_131_seasonCorrected_additional","Dwellings_132_seasonCorrected_additional","Total_133_seasonCorrected_additional","TransportEquipment_137_seasonCorrected_additional","Total_138_seasonCorrected_additional","OtherMachineryAndEquipment_141_seasonCorrected_additional","CultivatedBiologicalResources_142_seasonCorrected_additional","Total_143_seasonCorrected_additional","SalesOfUsedFixedAssets_147_seasonCorrected_additional","TotalGrossFixedCapitalFormation_148_seasonCorrected_additional","Total_149_seasonCorrected_additional","AAgricultureForestryAndFishing_150_seasonCorrected_additional","BFIndustryAndEnergy_151_seasonCorrected_additional","GNCommercialServices_152_seasonCorrected_additional","OUNoncommercialServices_153_seasonCorrected_additional","SalesOfUsedFixedAssets_154_seasonCorrected_additional","TotalExportsOfGoodsAndServices_155_seasonCorrected_additional","Total_172_seasonCorrected_additional","Total_175_seasonCorrected_additional","TotalImportsOfGoodsAndServices_179_seasonCorrected_additional","Total_196_seasonCorrected_additional","Total_199_seasonCorrected_additional","All.enterprises..no.finance.or.energy._BusinessConfidence","A.Agriculture..forestry.and.fishing_BusinessConfidence","B.Mining.and.quarrying_BusinessConfidence","C.Industry..H.S.services.and.45.47_BusinessConfidence","C.Manufacturing_BusinessConfidence","F.Construction_BusinessConfidence","G.Wholesale.and.retail.trade_BusinessConfidence","X45.Sale.and.repair.of.motor.vehicles_BusinessConfidence","X46.Wholesale.trade..no.motor.vehicles._BusinessConfidence","X47.Retail.trade..not.in.motor.vehicles._BusinessConfidence","All.enterprises..no.finance.or.energy.BusinessSituationNextThreeMonths","A.Agriculture..forestry.and.fishingBusinessSituationNextThreeMonths","B.Mining.and.quarryingBusinessSituationNextThreeMonths","C.Industry..H.S.services.and.45.47BusinessSituationNextThreeMonths","C.ManufacturingBusinessSituationNextThreeMonths","F.ConstructionBusinessSituationNextThreeMonths","G.Wholesale.and.retail.tradeBusinessSituationNextThreeMonths","X45.Sale.and.repair.of.motor.vehiclesBusinessSituationNextThreeMonths","X46.Wholesale.trade..no.motor.vehicles.BusinessSituationNextThreeMonths","X47.Retail.trade..not.in.motor.vehicles.BusinessSituationNextThreeMonths","All.enterprises..no.finance.or.energy.BusinessSituationPastThreeMonths","A.Agriculture..forestry.and.fishingBusinessSituationPastThreeMonths","B.Mining.and.quarryingBusinessSituationPastThreeMonths","C.Industry..H.S.services.and.45.47BusinessSituationPastThreeMonths","C.ManufacturingBusinessSituationPastThreeMonths","F.ConstructionBusinessSituationPastThreeMonths","G.Wholesale.and.retail.tradeBusinessSituationPastThreeMonths","X45.Sale.and.repair.of.motor.vehiclesBusinessSituationPastThreeMonths","X46.Wholesale.trade..no.motor.vehicles.BusinessSituationPastThreeMonths","X47.Retail.trade..not.in.motor.vehicles.BusinessSituationPastThreeMonths","BeloningSeizoengecorrigeerd_2","Loonkosten_7","BeloningVanWerknemers_8","Netherlands_GDP","Germany_GDP","France_GDP","Italy_GDP","Spain_GDP","Belgium_GDP","Europe_GDP"
"2006-01-01","143129","23093","64774","145808","143093","43949","29252","14624","12.7","228.9","81634","37258","48365",NA,"45.6","15","9661","10917",NA,"81343","2.6","2.1","23.7","717508","43.1","35.5","43.6","49","-0.4","15476","11968","65337","-0.4","87085","66892","-1555","3","15.1","236445","734359","589541","535555","9828","10.3","14736","2679","-2718","114","14697","-149854",NA,"278071","179989","99354","72831","25626","278071","167093","131263","87439","43893","35558","28408","7145","190","112297","86235","25530","157262","36221","2781","24930","7426","16987","1847","909","8453","81645","31191","5999","11739","10899","21582","39231","35133","4070","23189","23093","78","179989","179989","179989","131263","35777","131263","87439","43893","29617","14278","131263","117026","14278","35558","36384","10167","10090","3063","687","5951","44","6219","787","35558","36384","1057","5494","21375","8356","787","112297","86235","25530","99354","72831","25626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67060","63136","1.9","135848.7","560082.6","433241.4","371738","240132.2","76328.1","3413.7"
"2006-04-01","148135","23195","54375","143370","141354","36625","30158","6423","9.7","227.7","84134","29487","35209",NA,"35","16.3","9387","8942",NA,"78989","2.8","2.3","22.7","702076","43.5","35.6","43.8","48.4","-0.3","15809","11826","84063","0.5","107763","69420","14643","21.4","12.8","241118","723796","587251","545415","10044","8.9","13250","-4765","-2018","-55","6467","-150443",NA,"283531","182917","101883","75197","25673","283531","169223","132760","88490","44337","36769","29436","7329","-399","115517","89579","25395","159656","36918","2889","25335","6885","17824","1866","996","8613","82719","31761","6115","11760","10929","21918","39737","34928","4885","23794","23701","83","182917","182917","182917","132760","36415","132760","88490","44337","29945","14397","132760","118351","14397","36769","37608","10215","10317","3300","713","6286","43","6521","802","36769","37608","1077","5830","21902","8693","802","115517","89579","25395","101883","75197","25673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68363","77116","2.9","137917.1","569807.9","438609.5","373301.6","242445.9","76599.7","3467.8"
"2006-07-01","143199","23202","63758","140572","138066","35756","29144","6511","11.3","229.3","82167","37022","42749",NA,"45.1","15.6","9156","10071",NA,"86813","2.9","2.4","23.3","726691","43.7","35.8","44","47.3","-0.3","16706","12201","69109","-0.6","91106","69686","-577","3.8","13.8","241959","732347","587125","553246","7743","8.2","11746","-2627","-2507","-112","6612","-150160",NA,"284700","183853","102085","75122","25940","284700","169471","132796","88512","44327","37800","30374","7386","-1139","116407","89912","25901","159659","36408","2869","24603","5578","18281","1875","955","8856","83532","32005","6084","11856","11006","22345","39428","35185","4227","24731","24653","101","183853","183853","183853","132796","36646","132796","88512","44327","30417","13898","132796","118883","13898","37800","39065","10654","10562","3266","747","6598","46","6979","1278","37800","39065","1107","6369","22612","8878","1278","116407","89912","25901","102085","75122","25940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68988","63304","2.6","137919.5","575355.8","439074.4","374620.2","245036.4","77188.5","3565.2"
"2006-10-01","152981","23274","65760","153542","150525","45689","34429","10502","11.6","227.1","84496","36464","43873",NA,"43.2","17.5","9140","9522",NA,"81770","3","2.5","23.8","742465","44","36.2","44","45","0","17244","12358","71776","1.5","94935","68714","3062","6.3","15.3","242181","747696","595011","564045","10921","9","13701","561","-3002","-17","11260","-145084",NA,"289192","185449","104984","76878","27095","289192","172161","133366","88298","45073","39423","31470","7911","-769","118219","91914","25703","161352","36901","2693","25158","5856","18719","1698","952","9038","84492","32703","6323","11618","11042","22562","39663","35260","4390","24636","24545","90","185449","185449","185449","133366","38671","133366","88298","45073","30311","14779","133366","118620","14779","39423","40205","10819","10736","3355","761","6796","39","7639","783","39423","40205","1153","6472","23332","9245","783","118219","91914","25703","104984","76878","27095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70233","69193","5.9","139381.5","583057.7","441518.7","380048","247458.2","78010","3640.6"
"2007-01-01","152466","24261","68683","152764","150103","46311","32800","13503","14.7","228.7","86674","39522","49832",NA,"45.6","16.1","9227","10082",NA,"85619","3","2.6","25.5","758422","44","36.2","43.8","45.2","0.3","17751","13294","68381","1.8","91547","69422","-1041","3","17.2","247599","756664","596460","575866","11896","10.4","15872","298","-2659","-22","13511","-110692",NA,"290912","187544","104505","77230","26260","290912","173582","134454","89023","45480","39813","32322","7446","-838","118540","91671","26259","163386","37411","2885","25212","5712","18879","1732","952","9302","85838","32969","6495","12375","10833","22959","39830","35292","4542","24691","24581","77","187544","187544","187544","134454","38987","134454","89023","45480","30648","14846","134454","119642","14846","39813","40647","11050","11343","3091","798","7045","68","7091","823","39813","40647","1238","6298","23964","9053","823","118540","91671","26259","104505","77230","26260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70925","66770","5.8","141139.2","584788.1","446637.1","379318","250100.9","79146.5","3722.2"
"2007-04-01","156556","24336","58908","150632","148801","39547","33467","5977","15.2","228.4","89952","32816","47494",NA,"36.5","16.6","9029","6144",NA,"91856","3.1","2.7","25.6","767066","43.8","36.2","43.7","45.4","0.1","17392","12292","86689","1.9","111636","71694","14995","21.1","14","257380","751530","587683","584458","8779","8.8","13832","-5924","-1828","-113","6080","-142477",NA,"293823","188697","106281","78810","26456","293823","174287","135060","89465","45640","39124","31573","7506","-78","120744","93093","27045","164733","37601","2901","25334","5865","18835","1752","970","9290","86839","33376","6637","12300","11117","23201","39981","35399","4598","24497","24390","83","188697","188697","188697","135060","39068","135060","89465","45640","30693","14958","135060","120100","14958","39124","40022","10984","11165","3375","836","6834","81","6501","879","39124","40022","1259","6230","23630","8800","879","120744","93093","27045","106281","78810","26456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71816","80859","4.9","142302.1","590662.7","449408.7","380427.6","252622.3","79532.7","3765.5"
"2007-07-01","151720","24403","69215","150052","147821","41010","32866","8109","13.8","228.3","88395","40584","52154",NA,"45.9","15.9","9650","11607",NA,"101749","3.3","2.9","25.2","774260","43","35.7","43.4","44.4","-0.4","18137","12494","71980","2.9","94914","72264","-284","4.2","14.3","258430","749849","586358","596169","11648","7.9","12042","-1668","-2230","-47","8144","-159619",NA,"298692","190776","109037","81000","27057","298692","176599","135961","90010","45963","40253","32789","7406","299","123203","95128","27469","166386","38250","2858","25954","6558","18700","1877","940","9350","87605","33401","6723","12666","11109","23497","40217","35729","4492","24922","24816","85","190776","190776","190776","135961","40508","135961","90010","45963","30897","15057","135961","120898","15057","40253","41056","10855","11407","3525","875","7035","60","7052","828","40253","41056","1345","6555","23963","9094","828","123203","95128","27469","109037","81000","27057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73047","66804","5.5","143730.3","593600","450789","380662.1","254697.9","80253.3","3760.6"
"2007-10-01","162033","24499","69530","161534","158908","48145","45529","6361","14.4","226.9","90199","38789","49436",NA,"43","29.4","9509","10638",NA,"114546","3.3","2.9","25.1","761407","43.1","35.7","43.3","42.8","-0.2","18866","12826","74421","1.7","99602","72493","1928","6.1","15.6","261427","738955","583035","603899","7779","3.5","5721","-499","-2606","-305","2616","-189170",NA,"312510","193551","120050","79311","39988","312510","188629","137100","90780","46295","52174","44435","7682","-917","125062","96153","28315","168686","39635","2855","27326","7218","19271","1973","970","9406","88350","33611","6765","12939","11175","23651","40383","35811","4580","25385","25287","92","193551","193551","193551","137100","51191","137100","90780","46295","31346","14963","137100","122162","14963","52174","53057","11064","11589","3501","870","7023","46","18870","906","52174","53057","1349","6570","35835","9281","906","125062","96153","28315","120050","79311","39988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74794","74098","6.9","145717.3","598560.8","451197.7","380104.6","256365.9","80684.5","3774.7"
"2008-01-01","160481","25556","71679","152760","149877","41290","35090","5259","14.2","228.9","91300","40192","48509",NA,"44","16.1","9652","5542",NA,"73898","3.5","3","24.9","746916","43.5","35.8","43.6","43.7","-0.1","18600","13447","70468","1.2","94628","72349","-1881","3.1","17.5","267390","767103","615466","610038","6049","10.5","16820","-7721","-2899","-793","6200","-146478",NA,"303984","194907","110192","81431","27877","303984","178760","137048","90158","46862","41916","33819","8040","-453","126410","96886","28947","169645","39459","2903","26725","6866","19195","1840","957","9711","89384","33573","6763","13487","11090","24355","40504","35900","4614","25737","25638","91","194907","194907","194907","137048","41494","137048","90158","46862","31381","15489","137048","121581","15489","41916","42815","11121","12016","3835","894","7480","56","7126","894","41916","42815","1326","6893","24979","9512","894","126410","96886","28947","110192","81431","27877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76106","71700","7.3","146545.8","601628.7","455973.4","384610.7","256643.7","81055.5","3693.6"
"2008-04-01","165102","25680","60484","155794","153871","39373","36418","2511","15.4","230.1","94602","33317","42436",NA,"35.2","17.8","9334","2732",NA,"78171","3.5","3","24.3","716197","43.7","36","43.8","43.6","0","17968","12168","90742","1.2","117032","74911","15831","22.8","13.1","276286","747108","596863","619317","9545","8.6","14194","-9308","-1931","-144","2955","-161297",NA,"303894","195047","109956","80637","28396","303894","179928","137772","90902","46922","42364","34286","8022","-454","125187","96023","28638","170113","39372","2833","26634","7158","18775","1855","1007","9770","89684","33582","6826","13230","11223","24691","40761","36184","4595","25402","25294","81","195047","195047","195047","137772","41950","137772","90902","46922","31486","15435","137772","122356","15435","42364","43295","11294","12090","3483","941","7785","89","7316","912","42364","43295","1397","7007","25205","9576","912","125187","96023","28638","109956","80637","28396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76596","86078","6.4","146949.6","600323.2","452794.6","381050.7","257285.6","81115","3785.2"
"2008-07-01","159601","25770","71774","154821","152982","41788","35505","5873","13.9","229.9","93257","42633","51472",NA,"45.7","17.5","9332","8027",NA,"29721","3.6","2.9","24","679210","43.9","36.1","43.8","43.9","0.2","18756","12997","74395","0.8","98593","74721","-326","5.6","14.1","276789","784777","633948","626921","7471","8.1","12913","-4780","-1850","-163","6283","-140288",NA,"304025","194523","110676","81698","28088","304025","180198","137922","90585","47372","41923","34447","7423","183","125008","95775","28741","170529","39045","3001","26324","7339","18355","1816","973","9601","89854","33486","6937","13370","11273","24641","41360","36757","4605","24441","24341","87","194523","194523","194523","137922","42095","137922","90585","47372","31865","15498","137922","122429","15498","41923","42830","11091","11796","3662","962","7701","41","7313","926","41923","42830","1390","7012","24891","9430","926","125008","95775","28741","110676","81698","28088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77225","70489","5.5","147309.3","596145.7","452075","375158","257206.9","80771.7","3726.6"
"2008-10-01","166115","25864","71018","155991","152958","39539","37614","1435","12.1","229.7","92822","39264","46398",NA,"42.3","17.7","8943","-895",NA,"-42544","3.5","2.8","20.7","710368","44.2","36","44.3","54.3","-0.1","18738","13517","76101","0.7","102782","72923","3178","10.5","14.3","280758","874639","711132","636343","7397","9.1","15076","-10124","-3027","-321","1925","-96351",NA,"297341","192383","106151","77250","28060","297341","178914","138032","90331","47714","40375","32651","7674","366","119612","90284","28896","169213","38302","2953","25782","6932","18038","1910","978","9564","89006","32764","6938","13183","11218","24753","41642","37119","4530","23589","23485","82","192383","192383","192383","138032","40734","138032","90331","47714","32388","15338","138032","122707","15338","40375","41081","10528","11742","3439","908","7227","25","7114","726","40375","41081","1324","6462","23772","9479","726","119612","90284","28896","106151","77250","28060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77739","77382","4.4","146172.8","585310.2","446546.9","366492.7","253837.9","79193.1","3386.6"
"2009-01-01","157417","26531","67834","147879","144279","34485","34430","-219","10.6","234.4","90892","38695","45806","8331","42.6","16.5","10719","1654","-2956","-53648","3.3","2.7","20","681486","44.2","36.1","45","57.1","-0.9","15621","12010","69155","0.2","95387","71030","-1875","5.1","15.6","291746","863411","712375","642419","5975","8.4","13203","-9538","-3610","-184","55","-112929",NA,"287082","187988","100338","71391","28137","287082","177175","138169","89395","48833","39822","31666","8128","-819","111277","83117","27962","164325","36900","2849","24097","6930","16406","1875","954","9946","85618","30700","6601","13078","10998","24145","41740","37264","4481","23940","23861","101","187988","187988","187988","138169","39021","138169","89395","48833","32989","15851","138169","122348","15851","39822","40852","10376","12091","3104","920","6974","22","7149","1018","39822","40852","1350","6635","22848","9920","1018","111277","83117","27962","100338","71391","28137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77946","73137","2.3","141950.4","555414.8","438275.1","356760.9","247300.8","78302.3","3202.1"
"2009-04-01","158785","26645","54404","155756","156465","42381","33007","9202","8.8","239.1","90193","28324","35715","8956","31.4","17.7","10567","3470","741","11923","2.9","2.3","19","679751","43.9","35.8","45.8","56.3","-1.9","15544","12500","92263","0.8","120500","71660","20603","28.2","11.4","299603","832900","685618","649577","7266","7.4","11709","-3029","694","-230","9374","-81874",NA,"283136","186244","98150","68783","28564","283136","173883","137839","88568","49325","38444","30258","8150","-2402","110662","82297","27997","163498","35755","3107","23163","5780","16647","1887","956","9406","85672","30732","6685","13501","11073","23560","42028","37582","4453","23019","22944","103","186244","186244","186244","137839","36061","137839","88568","49325","33358","15974","137839","121894","15974","38444","39365","9621","11594","2935","947","6681","-16","7330","899","38444","39365","1253","6303","21959","9749","899","110662","82297","27997","98150","68783","28564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78329","87539","2.1","141235.5","556589.8","439420.4","354557.7","247804.3","78440.2","3145.4"
"2009-07-01","153012","26728","66249","146338","144489","33419","30189","3080","8.9","243.5","88034","37535","43472","7797","42.6","16.5","11306","5142","-1497","50301","2.5","1.9","18.7","720730","43.9","35.8","47.3","56.8","-3.4","16173","13591","72688","0.6","98924","71991","697","8.3","11.4","300887","851759","701714","655596","5926","7.7","11774","-6674","-1870","-79","3230","-65598",NA,"286420","186439","101249","72230","28249","286420","173843","138359","88536","49874","37680","29472","8172","-2254","113842","86194","27257","163895","35622","3109","23441","5981","16715","1875","967","9013","85991","31384","6579","13292","11335","23242","42273","37815","4459","22817","22743","102","186439","186439","186439","138359","35427","138359","88536","49874","33611","16262","138359","122123","16262","37680","38667","9065","11403","2895","979","6620","105","7384","989","37680","38667","1177","6127","21488","9778","989","113842","86194","27257","101249","72230","28249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77947","70858","0.8","141578.1","560179.8","440559.3","355601.7","248330.6","79451.6","3059.9"
"2009-10-01","160959","26836","66932","157736","155041","40440","32043","7994","9.8","250.7","88294","35006","43592","9536","39.6","16.4","11916","7816","1235","13076","2.2","1.7","18.5","734692","43.4","35.4","48.4","56.3","-5.1","16834","13607","77213","0.9","105765","71246","5967","13.2","11.8","295993","887820","732542","668193","4862","8.9","14320","-3223","-2700","-223","8397","-157528",NA,"289597","187662","103227","73647","28829","289597","174439","138538","88572","49983","36221","28278","7909","-376","116418","88263","27754","165189","36186","3054","24570","6644","17241","1796","972","8567","86444","31635","6744","13172","11365","23345","42527","38102","4427","22715","22643","103","187662","187662","187662","138538","35871","138538","88572","49983","33768","16221","138538","122326","16221","36221","37304","8629","11099","2138","1022","6548","113","7586","1086","36221","37304","1138","6038","20625","9452","1086","116418","88263","27754","103227","73647","28829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77849","77629","0.6","142696.3","564292.1","443406.2","356744.1","248059.4","79995.9","3079.1"
"2010-01-01","156203","27243","67869","153018","149851","38996","31286","7304","7.6","253.2","87328","36617","42904","7276","41.9","16.8","12381","8110","1542","9718","2","1.6","19.1","778186","43.4","35.3","48.8","57.2","-5.5","15693","13539","72918","2.4","100254","70897","2021","8.1","12","302286","922286","768894","672237","3949","9","14050","-3185","-3155","-421","7710","-132140",NA,"291554","187668","105217","75213","29267","291554","173881","138040","88336","49788","35258","27516","7731","664","119017","90412","28238","164475","35939","3033","24746","7589","16395","1951","943","8167","85990","31229","6573","12937","11997","23151","42556","38157","4402","23237","23163","101","187668","187668","187668","138040","35935","138040","88336","49788","34031","15754","138040","122327","15754","35258","36259","8014","10755","2676","930","6038","70","7584","978","35258","36259","1227","6147","19428","9375","978","119017","90412","28238","105217","75213","29267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76824","71908","-1.7","142079.4","573250.6","444313.8","358922.9","247324.5","80351.4","3120.8"
"2010-04-01","163370","27356","59580","165182","163102","46517","35552","9705","6.6","254.4","91918","31214","42560","12077","34","17.9","12881","6889","1180","-38660","2","1.5","18.9","781743","43.7","35.7","49.3","58.8","-5.6","15308","13092","89366","-0.3","119056","72861","16505","23","10.4","308340","978724","830180","679533","7245","6.9","11218","1812","-2065","-130","10965","-134148",NA,"297834","189392","109750","79496","29446","297834","176657","138427","88490","50008","36087","27931","8136","2223","122518","93180","28879","166607","36988","3069","25516","7802","17196","1797","945","8347","86569","31986","6548","13540","11479","22898","43027","38594","4434","22925","22846","96","189392","189392","189392","138427","38310","138427","88490","50008","34238","15778","138427","122689","15778","36087","37058","8109","10850","2953","999","6235","62","7597","943","36087","37058","1256","6176","19824","9720","943","122518","93180","28879","109750","79496","29446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77666","86788","-1","143921.6","582519.8","446259.8","361440.8","247363.4","81056.4","3182.3"
"2010-07-01","157373","27433","70640","156479","154202","40274","30475","9392","4.5","252","90142","40097","48659","9978","44.5","15.2","13204","8398","1008","-69884","1.9","1.5","18.7","822197","43.3","35.5","49.1","58.7","-5.8","15907","13688","75652","0.5","103266","73637","2015","8.5","10.8","307341","1044721","892133","684055","4545","8.2","12964","-894","-2271","-414","9799","-112476",NA,"297968","189559","109794","78961","30037","297968","173576","139041","88991","50119","35122","27445","7653","-637","125614","95577","29570","166681","36239","3019","25084","6901","17642","1784","945","8123","87294","32527","6593","13510","11284","23261","43125","38691","4435","23022","22944","96","189559","189559","189559","139041","34521","139041","88991","50119","34308","15812","139041","123263","15812","35122","36024","7826","10653","2761","952","6105","55","7459","897","35122","36024","1285","6183","18842","9664","897","125614","95577","29570","109794","78961","30037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78134","70993","0.2","143985.1","588264","448702.7","362504","247371.9","81437","3240.8"
